USER_ID;SEX;AGE;GROUP_NO
230117211;M;17;141940293
230117211;M;17;133974750
230117211;M;17;133814709
230117211;M;17;117626700
230117211;M;17;84140492
230117211;M;17;108453346
230117211;M;17;79000950
230117211;M;17;35061290
230117211;M;17;135209264
230117211;M;17;80345103
230117211;M;17;67132655
230117211;M;17;136214074
230117211;M;17;25460145
230117211;M;17;36132272
230117211;M;17;127648671
230117211;M;17;76816625
230117211;M;17;23830580
230117211;M;17;65662695
230117211;M;17;134111123
230117211;M;17;125762257
230117211;M;17;138742028
230117211;M;17;27406617
230117211;M;17;23168967
230117211;M;17;40498005
230117211;M;17;107315775
230117211;M;17;47853853
230117211;M;17;124989073
230117211;M;17;69143316
230117211;M;17;27842893
230117211;M;17;56730011
230117211;M;17;67920625
230117211;M;17;132165097
230117211;M;17;50886123
230117211;M;17;24713873
230117211;M;17;114986915
230117211;M;17;39080141
230117211;M;17;51301689
230117211;M;17;101725333
230117211;M;17;108129070
230117211;M;17;19542789
230117211;M;17;86093450
230117211;M;17;40726973
230117211;M;17;126735927
230117211;M;17;68185109
230117211;M;17;34019713
230117211;M;17;40143205
230117211;M;17;28372625
230117211;M;17;34857352
230117211;M;17;64098698
230117211;M;17;134984104
230117211;M;17;117186263
230117211;M;17;35278752
230117211;M;17;67779459
230117211;M;17;23147928
230117211;M;17;26419239
230117211;M;17;56610093
230117211;M;17;127217221
230117211;M;17;78085122
230117211;M;17;39822792
230117211;M;17;48998861
230117211;M;17;40567146
230117211;M;17;45441631
230117211;M;17;64644733
230117211;M;17;117214477
230117211;M;17;23064236
230117211;M;17;53261322
230117211;M;17;33335832
230117211;M;17;74057614
230117211;M;17;124428724
230117211;M;17;132707901
230117211;M;17;33156709
230117211;M;17;36635754
422391111;F;30;142072684
422391111;F;30;132628464
422391111;F;30;132628072
422391111;F;30;104052041
201833247;F;0;121153582
201833247;F;0;136920002
201833247;F;0;143826157
201833247;F;0;119623142
201833247;F;0;129023768
201833247;F;0;144127281
201833247;F;0;27895931
201833247;F;0;66678575
201833247;F;0;28878216
201833247;F;0;141549647
201833247;F;0;127969965
201833247;F;0;107186777
201833247;F;0;127661835
201833247;F;0;105586590
201833247;F;0;51888450
201833247;F;0;75686365
201833247;F;0;30654771
201833247;F;0;46023234
201833247;F;0;129417908
201833247;F;0;66523083
201833247;F;0;121369159
201833247;F;0;72009603
201833247;F;0;140404322
201833247;F;0;139623867
201833247;F;0;129677174
201833247;F;0;116887644
201833247;F;0;129727930
201833247;F;0;129728377
201833247;F;0;45045130
201833247;F;0;85652778
201833247;F;0;123018013
201833247;F;0;143781440
201833247;F;0;135209264
201833247;F;0;121411271
201833247;F;0;140690869
201833247;F;0;65503696
201833247;F;0;74352037
201833247;F;0;131018623
201833247;F;0;136677486
201833247;F;0;94388990
201833247;F;0;138798232
201833247;F;0;102585210
201833247;F;0;138603776
201833247;F;0;109784099
201833247;F;0;47964433
201833247;F;0;132355009
201833247;F;0;30022666
201833247;F;0;66697608
201833247;F;0;89472141
201833247;F;0;34512749
201833247;F;0;107033577
201833247;F;0;121809686
201833247;F;0;26941788
201833247;F;0;91166591
201833247;F;0;67199893
201833247;F;0;136738136
201833247;F;0;102365492
201833247;F;0;111137507
201833247;F;0;133515807
201833247;F;0;86441049
201833247;F;0;40567146
201833247;F;0;67664924
201833247;F;0;79214909
201833247;F;0;138805016
201833247;F;0;100632254
201833247;F;0;91468670
201833247;F;0;68229174
201833247;F;0;44847865
201833247;F;0;90606522
201833247;F;0;61912980
201833247;F;0;93946321
201833247;F;0;138564570
201833247;F;0;62512467
201833247;F;0;97601902
201833247;F;0;115913287
201833247;F;0;105609165
201833247;F;0;80260851
201833247;F;0;95128240
201833247;F;0;113701085
201833247;F;0;84319672
201833247;F;0;31836774
201833247;F;0;61423215
201833247;F;0;125880369
201833247;F;0;50138149
201833247;F;0;44143292
201833247;F;0;96805494
201833247;F;0;52053186
201833247;F;0;91062325
201833247;F;0;73841715
201833247;F;0;54531288
201833247;F;0;84068967
201833247;F;0;44758045
201833247;F;0;119339221
201833247;F;0;89510217
201833247;F;0;46497913
201833247;F;0;86747483
201833247;F;0;135846251
201833247;F;0;29078047
201833247;F;0;37143284
201833247;F;0;22079806
201833247;F;0;43600373
201833247;F;0;23783148
201833247;F;0;136621697
201833247;F;0;102814920
201833247;F;0;123621399
201833247;F;0;26419239
201833247;F;0;102090470
201833247;F;0;71925232
201833247;F;0;110786811
201833247;F;0;75824587
201833247;F;0;133831618
201833247;F;0;98093993
201833247;F;0;128304373
201833247;F;0;108819818
201833247;F;0;128652639
201833247;F;0;56058653
201833247;F;0;104258587
201833247;F;0;65662695
201833247;F;0;99244732
201833247;F;0;76340324
201833247;F;0;36092580
201833247;F;0;57876954
201833247;F;0;49603755
201833247;F;0;72884889
201833247;F;0;67628940
201833247;F;0;134290992
201833247;F;0;124856550
201833247;F;0;119412403
201833247;F;0;97385648
201833247;F;0;32262071
201833247;F;0;70638702
201833247;F;0;112382188
201833247;F;0;47090600
201833247;F;0;88469025
201833247;F;0;98581330
201833247;F;0;113321452
201833247;F;0;90281149
201833247;F;0;36608126
201833247;F;0;31273955
201833247;F;0;101209760
201833247;F;0;117955200
201833247;F;0;104433541
201833247;F;0;100089499
201833247;F;0;57280823
201833247;F;0;22822305
201833247;F;0;101718940
201833247;F;0;47828212
201833247;F;0;72356844
201833247;F;0;109832846
201833247;F;0;130540385
201833247;F;0;86113785
201833247;F;0;27323643
201833247;F;0;45441631
201833247;F;0;85878946
201833247;F;0;122559935
201833247;F;0;60837456
201833247;F;0;91780871
201833247;F;0;46596422
201833247;F;0;87111935
201833247;F;0;60109889
201833247;F;0;68083841
201833247;F;0;37107436
201833247;F;0;33540667
201833247;F;0;126858721
201833247;F;0;89540829
201833247;F;0;69737405
201833247;F;0;54609771
201833247;F;0;70596213
201833247;F;0;104613976
201833247;F;0;97630666
201833247;F;0;60661935
201833247;F;0;39111205
201833247;F;0;33773424
201833247;F;0;103773916
201833247;F;0;99409185
201833247;F;0;106418011
201833247;F;0;63418942
201833247;F;0;83839889
201833247;F;0;41987322
201833247;F;0;98559956
201833247;F;0;59924898
201833247;F;0;101436686
201833247;F;0;87222526
201833247;F;0;72043081
201833247;F;0;41431470
201833247;F;0;123409335
201833247;F;0;56106344
201833247;F;0;90070753
201833247;F;0;84794797
201833247;F;0;45788048
201833247;F;0;92872435
201833247;F;0;94640422
201833247;F;0;119068136
201833247;F;0;40865377
201833247;F;0;30487105
201833247;F;0;29919860
201833247;F;0;22222333
201833247;F;0;33159467
201833247;F;0;90243128
201833247;F;0;94513595
201833247;F;0;71387819
201833247;F;0;79214694
201833247;F;0;35983383
201833247;F;0;112120812
201833247;F;0;48695892
201833247;F;0;41395621
201833247;F;0;117545671
201833247;F;0;71190418
201833247;F;0;54288674
201833247;F;0;14887710
201833247;F;0;111218994
201833247;F;0;45244683
201833247;F;0;56580534
201833247;F;0;30026037
201833247;F;0;45739071
201833247;F;0;35226316
201833247;F;0;65521274
201833247;F;0;66420111
201833247;F;0;65114319
201833247;F;0;35189405
201833247;F;0;103394102
201833247;F;0;78388911
201833247;F;0;108859932
201833247;F;0;102859277
201833247;F;0;107869199
201833247;F;0;26013405
201833247;F;0;109876936
201833247;F;0;106105555
201833247;F;0;69580110
201833247;F;0;63827801
201833247;F;0;69722921
201833247;F;0;52035431
201833247;F;0;64209172
201833247;F;0;96671382
201833247;F;0;60844127
201833247;F;0;29830876
201833247;F;0;30277672
201833247;F;0;40378436
201833247;F;0;41878150
201833247;F;0;50291174
201833247;F;0;58058397
201833247;F;0;59507754
201833247;F;0;59507909
201833247;F;0;59508012
201833247;F;0;59508187
201833247;F;0;59509539
201833247;F;0;61388751
201833247;F;0;61760620
201833247;F;0;69203981
201833247;F;0;72375839
201833247;F;0;88104622
201833247;F;0;88402485
201833247;F;0;95953182
201833247;F;0;97615741
201833247;F;0;99606053
299449676;F;0;75185173
299449676;F;0;121755288
299449676;F;0;121199691
299449676;F;0;82731465
299449676;F;0;139773288
299449676;F;0;140683040
299449676;F;0;33755237
299449676;F;0;67779459
299449676;F;0;74396075
299449676;F;0;143223325
299449676;F;0;109256308
299449676;F;0;94532590
299449676;F;0;142344430
299449676;F;0;76340324
299449676;F;0;39279233
299449676;F;0;46685511
299449676;F;0;71379781
299449676;F;0;40181743
299449676;F;0;40684877
299449676;F;0;140996888
299449676;F;0;71822322
299449676;F;0;37755124
299449676;F;0;128338223
299449676;F;0;136864417
299449676;F;0;111861006
299449676;F;0;141545434
299449676;F;0;80260851
299449676;F;0;26147450
299449676;F;0;106297932
299449676;F;0;127284472
299449676;F;0;135209264
299449676;F;0;138985974
299449676;F;0;47949197
299449676;F;0;132412898
299449676;F;0;48810974
299449676;F;0;86395110
299449676;F;0;135017232
299449676;F;0;53875415
299449676;F;0;55018862
299449676;F;0;120127856
299449676;F;0;97488490
299449676;F;0;116179155
299449676;F;0;127374931
299449676;F;0;42920021
299449676;F;0;92872984
299449676;F;0;56985757
299449676;F;0;42092337
299449676;F;0;30540715
299449676;F;0;99539189
299449676;F;0;41161928
299449676;F;0;23243883
299449676;F;0;113104030
299449676;F;0;78686563
299449676;F;0;75686365
299449676;F;0;120654816
299449676;F;0;38634441
299449676;F;0;35384022
299449676;F;0;51909578
299449676;F;0;95128240
299449676;F;0;120651390
299449676;F;0;27480429
299449676;F;0;50453066
299449676;F;0;45441631
299449676;F;0;54450591
299449676;F;0;50291174
299449676;F;0;119665863
299449676;F;0;133923007
299449676;F;0;59408595
299449676;F;0;55623462
299449676;F;0;108754212
299449676;F;0;124545931
299449676;F;0;81562252
299449676;F;0;25554967
299449676;F;0;9884911
299449676;F;0;38333311
299449676;F;0;29103840
299449676;F;0;113046648
299449676;F;0;23858239
299449676;F;0;4730335
299449676;F;0;31234561
299449676;F;0;50291801
299449676;F;0;90989272
299449676;F;0;40865377
299449676;F;0;41600582
299449676;F;0;42564857
299449676;F;0;27797026
299449676;F;0;50291046
299449676;F;0;29209930
299449676;F;0;46598842
299449676;F;0;47090888
299449676;F;0;47131705
299449676;F;0;78483037
299449676;F;0;99773360
422118274;F;15;23482802
422118274;F;15;139567880
245414359;M;0;45441631
245414359;M;0;86441049
245414359;M;0;27895931
245414359;M;0;133668394
245414359;M;0;91595769
245414359;M;0;89157850
245414359;M;0;138134374
245414359;M;0;108138809
245414359;M;0;122705771
245414359;M;0;93664869
245414359;M;0;28772416
245414359;M;0;24444447
245414359;M;0;95564176
245414359;M;0;135209264
245414359;M;0;109256308
245414359;M;0;75686365
245414359;M;0;138415718
245414359;M;0;26419239
245414359;M;0;135719627
245414359;M;0;22222333
245414359;M;0;23243883
245414359;M;0;141549266
245414359;M;0;33916482
245414359;M;0;22741624
245414359;M;0;40567146
245414359;M;0;39822792
245414359;M;0;23064236
245414359;M;0;92898731
245414359;M;0;9118132
245414359;M;0;125801230
245414359;M;0;34215577
245414359;M;0;82737803
421775082;M;0;38843750
421775082;M;0;67667564
421775082;M;0;67779459
421775082;M;0;1415705
133069116;M;23;57867786
133069116;M;23;34174385
133069116;M;23;142345442
133069116;M;23;89493
133069116;M;23;36775802
133069116;M;23;29559271
133069116;M;23;31976785
133069116;M;23;460389
133069116;M;23;95828216
133069116;M;23;32370614
133069116;M;23;42072344
133069116;M;23;52840550
133069116;M;23;142810516
133069116;M;23;44150887
133069116;M;23;60957092
133069116;M;23;93211844
133069116;M;23;32275859
133069116;M;23;83957971
133069116;M;23;96591297
133069116;M;23;45938293
133069116;M;23;48868052
133069116;M;23;28477986
133069116;M;23;61134563
133069116;M;23;92780227
133069116;M;23;39236729
133069116;M;23;134157496
133069116;M;23;34529402
133069116;M;23;95789163
133069116;M;23;23110013
133069116;M;23;69547083
133069116;M;23;92581206
133069116;M;23;76132198
133069116;M;23;142304498
133069116;M;23;65539551
133069116;M;23;50189302
133069116;M;23;109019158
133069116;M;23;114112776
133069116;M;23;141243966
133069116;M;23;76181005
133069116;M;23;22798006
133069116;M;23;38472666
133069116;M;23;116326339
133069116;M;23;31938864
133069116;M;23;135757970
133069116;M;23;118304034
133069116;M;23;122723551
133069116;M;23;108667746
133069116;M;23;75149440
133069116;M;23;111529633
133069116;M;23;38959783
133069116;M;23;56464634
133069116;M;23;137330285
133069116;M;23;77051728
133069116;M;23;127925490
133069116;M;23;43780247
133069116;M;23;24532152
133069116;M;23;105736223
133069116;M;23;26978036
133069116;M;23;42296923
133069116;M;23;68988957
133069116;M;23;49840023
133069116;M;23;101436686
133069116;M;23;131386240
133069116;M;23;47133155
133069116;M;23;24263961
133069116;M;23;36188379
133069116;M;23;51986729
133069116;M;23;42666155
133069116;M;23;1415705
133069116;M;23;25346844
133069116;M;23;23616160
133069116;M;23;47696395
133069116;M;23;73419228
133069116;M;23;32035414
133069116;M;23;68800696
133069116;M;23;11982368
133069116;M;23;79214694
133069116;M;23;24713873
133069116;M;23;37384079
133069116;M;23;42860499
133069116;M;23;78616012
327729992;F;15;117065345
327729992;F;15;84202649
327729992;F;15;143047463
327729992;F;15;133081334
327729992;F;15;139717918
327729992;F;15;126000302
327729992;F;15;59718163
327729992;F;15;99026545
327729992;F;15;99399620
327729992;F;15;44847865
327729992;F;15;34089509
327729992;F;15;29078047
327729992;F;15;111181109
327729992;F;15;142655676
327729992;F;15;37678696
327729992;F;15;127969965
327729992;F;15;133995079
327729992;F;15;144391221
327729992;F;15;32262071
327729992;F;15;93461941
327729992;F;15;143527001
327729992;F;15;40567146
327729992;F;15;131926694
327729992;F;15;95102435
327729992;F;15;133127398
327729992;F;15;120587773
327729992;F;15;129632824
327729992;F;15;127149812
327729992;F;15;80044744
327729992;F;15;67779459
327729992;F;15;79645034
327729992;F;15;114772358
327729992;F;15;39130902
327729992;F;15;97043346
327729992;F;15;57327683
327729992;F;15;122474018
327729992;F;15;105078714
327729992;F;15;45064245
327729992;F;15;126220087
327729992;F;15;111499611
327729992;F;15;136681496
327729992;F;15;27032950
327729992;F;15;76340324
327729992;F;15;90606522
327729992;F;15;82706459
327729992;F;15;109785715
327729992;F;15;28565318
327729992;F;15;119466379
327729992;F;15;55621668
327729992;F;15;131807562
327729992;F;15;97601902
327729992;F;15;56700006
327729992;F;15;71729358
327729992;F;15;122208462
327729992;F;15;112097022
327729992;F;15;95126708
327729992;F;15;122441761
327729992;F;15;139342211
327729992;F;15;138415718
327729992;F;15;108191087
327729992;F;15;98581330
327729992;F;15;124722778
327729992;F;15;34757875
327729992;F;15;39840009
327729992;F;15;28870275
327729992;F;15;97630666
327729992;F;15;40034115
327729992;F;15;48810974
327729992;F;15;83034492
327729992;F;15;45865841
327729992;F;15;67664924
327729992;F;15;99750523
327729992;F;15;123153185
327729992;F;15;43169351
327729992;F;15;107315775
327729992;F;15;68488417
327729992;F;15;39279233
327729992;F;15;123103048
327729992;F;15;133265827
327729992;F;15;133214452
327729992;F;15;105609165
327729992;F;15;112124472
327729992;F;15;89278351
327729992;F;15;63056380
327729992;F;15;42689002
327729992;F;15;101695922
327729992;F;15;73598440
327729992;F;15;71845347
327729992;F;15;41103849
327729992;F;15;66678575
327729992;F;15;62579072
327729992;F;15;102090470
327729992;F;15;66101528
327729992;F;15;88337490
327729992;F;15;62578552
327729992;F;15;113708676
327729992;F;15;33222843
327729992;F;15;74390132
327729992;F;15;91099909
327729992;F;15;2541578
327729992;F;15;91303172
327729992;F;15;80115242
327729992;F;15;102127558
327729992;F;15;126059825
327729992;F;15;121199691
327729992;F;15;126341333
327729992;F;15;34857352
327729992;F;15;90400539
327729992;F;15;35972566
327729992;F;15;73881706
327729992;F;15;79613651
327729992;F;15;137456523
327729992;F;15;50624911
327729992;F;15;56985757
327729992;F;15;117375610
327729992;F;15;102468407
327729992;F;15;104163046
327729992;F;15;60109889
327729992;F;15;125365811
327729992;F;15;50049438
327729992;F;15;127282098
327729992;F;15;43340930
327729992;F;15;112570854
327729992;F;15;115913287
327729992;F;15;98618976
327729992;F;15;84269604
327729992;F;15;87517200
327729992;F;15;7410996
327729992;F;15;53249198
327729992;F;15;73078544
327729992;F;15;90641223
327729992;F;15;42799612
327729992;F;15;49603755
327729992;F;15;105211777
327729992;F;15;97740821
327729992;F;15;69869290
327729992;F;15;36092580
327729992;F;15;107673637
327729992;F;15;51651178
327729992;F;15;54146129
327729992;F;15;42134719
327729992;F;15;84951819
327729992;F;15;104331145
327729992;F;15;111253854
327729992;F;15;81375496
327729992;F;15;13684782
327729992;F;15;19497835
327729992;F;15;90541100
327729992;F;15;45693371
327729992;F;15;102402880
327729992;F;15;133563573
327729992;F;15;55432580
327729992;F;15;136263495
327729992;F;15;111628940
327729992;F;15;39801273
327729992;F;15;66482219
327729992;F;15;94018071
327729992;F;15;62148729
327729992;F;15;134198238
327729992;F;15;49589485
327729992;F;15;106072324
327729992;F;15;79915623
327729992;F;15;96242545
327729992;F;15;40932926
327729992;F;15;105791272
327729992;F;15;112941964
327729992;F;15;127284320
327729992;F;15;46855773
327729992;F;15;52943922
327729992;F;15;80122858
327729992;F;15;98303082
327729992;F;15;74322442
327729992;F;15;76048865
327729992;F;15;97632120
327729992;F;15;60841972
327729992;F;15;28423507
327729992;F;15;92897199
327729992;F;15;43600373
327729992;F;15;50406378
327729992;F;15;94164900
327729992;F;15;50138149
327729992;F;15;24403864
327729992;F;15;27060521
327729992;F;15;102387304
327729992;F;15;35623978
327729992;F;15;30549927
327729992;F;15;99101271
327729992;F;15;100793451
327729992;F;15;49591829
327729992;F;15;107740696
327729992;F;15;44781847
327729992;F;15;105930926
327729992;F;15;124359848
327729992;F;15;116143265
327729992;F;15;124815323
327729992;F;15;81315704
327729992;F;15;123225649
327729992;F;15;36143940
327729992;F;15;31377834
327729992;F;15;90044165
327729992;F;15;111582660
327729992;F;15;66093629
327729992;F;15;51420325
327729992;F;15;94223105
327729992;F;15;27864335
327729992;F;15;64209172
327729992;F;15;119113271
327729992;F;15;119918491
327729992;F;15;22822305
327729992;F;15;63418942
327729992;F;15;119377097
327729992;F;15;103667225
327729992;F;15;124398656
327729992;F;15;112219582
327729992;F;15;121354442
327729992;F;15;125911982
327729992;F;15;125731007
327729992;F;15;125731175
327729992;F;15;125958609
327729992;F;15;39417963
327729992;F;15;101206160
327729992;F;15;38737753
327729992;F;15;125795049
327729992;F;15;2139527
327729992;F;15;63104862
327729992;F;15;53520752
327729992;F;15;121528524
327729992;F;15;92839107
327729992;F;15;76758013
327729992;F;15;80817551
327729992;F;15;48121769
327729992;F;15;106666834
327729992;F;15;72703308
327729992;F;15;112719495
327729992;F;15;56864314
327729992;F;15;99316490
327729992;F;15;106719913
327729992;F;15;100464154
327729992;F;15;85915623
327729992;F;15;97759957
327729992;F;15;101356790
327729992;F;15;99319247
327729992;F;15;84802675
327729992;F;15;105258284
327729992;F;15;103929545
327729992;F;15;90197901
327729992;F;15;119623709
327729992;F;15;94989848
327729992;F;15;113769028
327729992;F;15;50059267
327729992;F;15;57236751
327729992;F;15;104380400
327729992;F;15;76787107
327729992;F;15;101871754
327729992;F;15;70534835
327729992;F;15;63827801
327729992;F;15;120519835
327729992;F;15;101683495
327729992;F;15;119654438
327729992;F;15;120264479
327729992;F;15;93925851
327729992;F;15;58408409
327729992;F;15;73741365
327729992;F;15;115357520
327729992;F;15;113635267
327729992;F;15;54305766
327729992;F;15;103223760
327729992;F;15;85006731
327729992;F;15;39700918
327729992;F;15;62053574
327729992;F;15;118333843
327729992;F;15;64544331
327729992;F;15;8137972
327729992;F;15;56460377
327729992;F;15;57424660
327729992;F;15;117659276
327729992;F;15;76598644
327729992;F;15;119327645
327729992;F;15;68229174
327729992;F;15;40036677
327729992;F;15;119629964
327729992;F;15;105124370
327729992;F;15;75986685
327729992;F;15;118632801
327729992;F;15;111375767
327729992;F;15;70922546
327729992;F;15;89496895
327729992;F;15;107540090
327729992;F;15;118671078
327729992;F;15;118324899
327729992;F;15;45518767
327729992;F;15;61382878
327729992;F;15;97691739
327729992;F;15;57409304
327729992;F;15;30540715
327729992;F;15;56389167
327729992;F;15;41320828
327729992;F;15;99273248
327729992;F;15;110012789
327729992;F;15;105642974
327729992;F;15;87008668
327729992;F;15;92643845
327729992;F;15;79258930
327729992;F;15;114196591
327729992;F;15;112708266
327729992;F;15;81692409
327729992;F;15;50521368
327729992;F;15;70389860
327729992;F;15;101436686
327729992;F;15;110410283
327729992;F;15;31273955
327729992;F;15;111444328
327729992;F;15;106880652
327729992;F;15;67326670
327729992;F;15;108976829
327729992;F;15;44705173
327729992;F;15;26990258
327729992;F;15;107098518
395165478;M;0;144052159
395165478;M;0;78657170
395165478;M;0;134737014
395165478;M;0;78854268
395165478;M;0;45441631
395165478;M;0;143607591
395165478;M;0;129936276
395165478;M;0;9589103
395165478;M;0;139375586
395165478;M;0;136144007
395165478;M;0;106674541
395165478;M;0;51246568
395165478;M;0;73776762
395165478;M;0;83957971
395165478;M;0;96805494
395165478;M;0;74223202
395165478;M;0;130402720
395165478;M;0;31713884
395165478;M;0;92873158
395165478;M;0;125329492
395165478;M;0;134290992
395165478;M;0;118716176
395165478;M;0;32801218
395165478;M;0;118825937
395165478;M;0;133572491
395165478;M;0;24608732
395165478;M;0;132759045
395165478;M;0;122715196
395165478;M;0;104237982
422459463;F;0;70365191
422459463;F;0;43879004
422459463;F;0;36264470
422459463;F;0;80339385
422459463;F;0;76861773
422459463;F;0;54805756
422459463;F;0;49806018
422459463;F;0;32370614
422459463;F;0;76314525
422459463;F;0;37247645
422459463;F;0;23390361
422459463;F;0;39410028
422459463;F;0;103114413
422459463;F;0;78388911
422459463;F;0;56106344
422459463;F;0;24299135
422459463;F;0;48760195
422459463;F;0;135923413
422459463;F;0;30022666
422459463;F;0;82706459
422459463;F;0;82731465
422459463;F;0;136410891
422459463;F;0;24581636
422459463;F;0;39340999
422459463;F;0;79483347
422459463;F;0;117955200
422459463;F;0;73804972
422459463;F;0;36208805
422459463;F;0;95128240
422459463;F;0;92770560
422459463;F;0;45045130
422459463;F;0;122723551
422459463;F;0;17655824
422459463;F;0;44758045
422459463;F;0;29302425
422459463;F;0;35983383
422459463;F;0;34543413
422459463;F;0;110168517
422459463;F;0;45441631
422459463;F;0;40567146
422459463;F;0;29559271
422459463;F;0;26419239
422459463;F;0;81087591
422459463;F;0;137992104
422459463;F;0;142643566
422459463;F;0;37467838
422459463;F;0;26211015
171490091;M;0;27531146
171490091;M;0;46383214
171490091;M;0;65543818
171490091;M;0;32804027
171490091;M;0;96547239
171490091;M;0;77590335
171490091;M;0;131100663
171490091;M;0;27725748
171490091;M;0;7838431
171490091;M;0;143472393
171490091;M;0;131452946
171490091;M;0;79525003
171490091;M;0;36373270
171490091;M;0;55177953
171490091;M;0;33091968
171490091;M;0;34596022
171490091;M;0;102165028
171490091;M;0;80714470
171490091;M;0;138649060
171490091;M;0;53757532
171490091;M;0;110880713
171490091;M;0;34894142
171490091;M;0;24721993
171490091;M;0;63840424
171490091;M;0;37474338
171490091;M;0;79875671
171490091;M;0;56433000
171490091;M;0;50291138
171490091;M;0;62613059
171490091;M;0;54365037
171490091;M;0;87203018
171490091;M;0;110406504
171490091;M;0;25397178
171490091;M;0;42195531
171490091;M;0;71990648
171490091;M;0;12066599
171490091;M;0;5880263
171490091;M;0;99434785
171490091;M;0;131882332
171490091;M;0;37386076
171490091;M;0;133668394
171490091;M;0;24108529
171490091;M;0;30179569
171490091;M;0;125771854
171490091;M;0;38486317
171490091;M;0;119157766
171490091;M;0;48562474
171490091;M;0;31541440
171490091;M;0;124443189
171490091;M;0;138243724
171490091;M;0;50872843
171490091;M;0;30629015
171490091;M;0;105310546
171490091;M;0;29628337
171490091;M;0;79312760
171490091;M;0;114791309
171490091;M;0;55974143
171490091;M;0;1597400
171490091;M;0;85046768
171490091;M;0;57846937
171490091;M;0;44638518
171490091;M;0;40874645
171490091;M;0;25632265
171490091;M;0;34658543
171490091;M;0;39007541
171490091;M;0;31838074
171490091;M;0;41355314
171490091;M;0;49264394
171490091;M;0;34010064
171490091;M;0;56154003
171490091;M;0;48512305
171490091;M;0;113110965
171490091;M;0;68977600
171490091;M;0;31836774
171490091;M;0;51482650
171490091;M;0;35350389
171490091;M;0;44219392
171490091;M;0;76413062
171490091;M;0;31824209
171490091;M;0;35364891
171490091;M;0;79540044
171490091;M;0;30657388
171490091;M;0;42758584
171490091;M;0;35083378
171490091;M;0;75502766
171490091;M;0;121700056
171490091;M;0;31554488
171490091;M;0;106402418
171490091;M;0;64450759
171490091;M;0;35222267
171490091;M;0;47667359
171490091;M;0;28543084
171490091;M;0;24199118
171490091;M;0;22745570
171490091;M;0;65046271
171490091;M;0;32866108
171490091;M;0;69728384
171490091;M;0;32954512
171490091;M;0;88087863
171490091;M;0;45960892
171490091;M;0;45386410
171490091;M;0;1734219
171490091;M;0;57700711
171490091;M;0;33593747
171490091;M;0;26656334
171490091;M;0;53869345
171490091;M;0;1720638
171490091;M;0;26921233
171490091;M;0;65226703
171490091;M;0;98066548
171490091;M;0;73974898
171490091;M;0;24136819
171490091;M;0;17019122
171490091;M;0;48855431
171490091;M;0;131245065
171490091;M;0;38683579
171490091;M;0;25759103
171490091;M;0;69512648
171490091;M;0;81942094
171490091;M;0;107960256
171490091;M;0;79709900
171490091;M;0;85569371
171490091;M;0;15608947
171490091;M;0;38236991
171490091;M;0;73097169
171490091;M;0;43024466
171490091;M;0;30111136
171490091;M;0;28616077
171490091;M;0;29573241
171490091;M;0;59564695
171490091;M;0;57965953
171490091;M;0;45502621
171490091;M;0;43588593
171490091;M;0;73921248
171490091;M;0;30953300
171490091;M;0;61514305
171490091;M;0;33171445
171490091;M;0;37329422
171490091;M;0;81729642
171490091;M;0;36539275
171490091;M;0;101733608
171490091;M;0;75444015
171490091;M;0;43278477
171490091;M;0;74998930
171490091;M;0;26656301
171490091;M;0;63238066
171490091;M;0;48617629
171490091;M;0;75733573
171490091;M;0;73533281
171490091;M;0;37553552
171490091;M;0;28086630
171490091;M;0;127572443
171490091;M;0;13293880
171490091;M;0;35291730
171490091;M;0;56994658
171490091;M;0;127090395
171490091;M;0;81973117
171490091;M;0;36566248
171490091;M;0;42570340
171490091;M;0;31072900
171490091;M;0;27562580
171490091;M;0;24261234
171490091;M;0;46298158
171490091;M;0;50818991
171490091;M;0;99342902
171490091;M;0;65743152
171490091;M;0;126270534
171490091;M;0;30540533
171490091;M;0;38000555
171490091;M;0;70884928
171490091;M;0;43706201
171490091;M;0;25443459
171490091;M;0;5180400
171490091;M;0;64738298
171490091;M;0;99404375
171490091;M;0;53268419
171490091;M;0;34422067
171490091;M;0;83044470
171490091;M;0;33191677
171490091;M;0;43231489
171490091;M;0;31917633
171490091;M;0;37689435
171490091;M;0;41274911
171490091;M;0;31699319
171490091;M;0;46117626
171490091;M;0;24089576
171490091;M;0;35496837
171490091;M;0;24516218
171490091;M;0;25649192
171490091;M;0;36959959
171490091;M;0;27531145
171490091;M;0;36230528
171490091;M;0;51211972
171490091;M;0;35631095
171490091;M;0;34611182
171490091;M;0;108063886
171490091;M;0;25123860
171490091;M;0;67888368
171490091;M;0;65552383
171490091;M;0;66666397
171490091;M;0;28317077
171490091;M;0;28661663
171490091;M;0;29232149
171490091;M;0;31525549
171490091;M;0;85061775
171490091;M;0;88907983
171490091;M;0;36574731
171490091;M;0;33707822
171490091;M;0;34561461
171490091;M;0;63806042
171490091;M;0;38335867
171490091;M;0;23570876
171490091;M;0;42419329
171490091;M;0;9747311
171490091;M;0;22988840
171490091;M;0;32105613
171490091;M;0;29236172
171490091;M;0;35344612
171490091;M;0;35541010
171490091;M;0;53291590
171490091;M;0;78081324
171490091;M;0;36162515
171490091;M;0;38908026
171490091;M;0;59834470
171490091;M;0;73283327
171490091;M;0;80337311
171490091;M;0;90719018
171490091;M;0;1093760
